年份,省份,院校代码,学校,学科门类,专业类,专业名称,最低分,最低位次,选科要求,城市,地址录取批次,网址
2022,山东,10441,山东中医药大学,医学,护理学类,护理学,503,142186,不限,济南市,普通类一段,https://www.gaokao.cn/school/1142/provinceline
2022,山东,10441,山东中医药大学,医学,护理学类,护理学（地方专项计划）,503,142911,不限,济南市,普通类一段,https://www.gaokao.cn/school/1142/provinceline
2022,山东,10441,山东中医药大学,医学,医学技术类,智能医学工程,503,142253,物理必选,济南市,普通类一段,https://www.gaokao.cn/school/1142/provinceline
2022,山东,10441,山东中医药大学,医学,中药学类,中草药栽培与鉴定,502,145731,物/化/生(3选1),济南市,普通类一段,https://www.gaokao.cn/school/1142/provinceline
2022,山东,10441,山东中医药大学,教育学,体育学类,运动康复,502,144428,不限,济南市,普通类一段,https://www.gaokao.cn/school/1142/provinceline
2022,山东,10441,山东中医药大学,医学,医学技术类,康复作业治疗,502,145830,物/化/生(3选1),济南市,普通类一段,https://www.gaokao.cn/school/1142/provinceline
2022,山东,10441,山东中医药大学,管理学,公共管理类,健康服务与管理,501,147937,不限,济南市,普通类一段,https://www.gaokao.cn/school/1142/provinceline
2022,山东,10441,山东中医药大学,工学,生物医学工程类,生物医学工程,501,147538,物/化/生(3选1),济南市,普通类一段,https://www.gaokao.cn/school/1142/provinceline
2022,山东,10441,山东中医药大学,医学,医学技术类,听力与言语康复学,501,147965,物/化/生(3选1),济南市,普通类一段,https://www.gaokao.cn/school/1142/provinceline
2022,山东,10441,山东中医药大学,管理学,公共管理类,劳动与社会保障,501,147493,不限,济南市,普通类一段,https://www.gaokao.cn/school/1142/provinceline
2022,山东,10441,山东中医药大学,医学,医学技术类,康复物理治疗,501,147816,物/化/生(3选1),济南市,普通类一段,https://www.gaokao.cn/school/1142/provinceline
2022,山东,10441,山东中医药大学,管理学,公共管理类,健康服务与管理（地方专项计划）,501,148179,不限,济南市,普通类一段,https://www.gaokao.cn/school/1142/provinceline
2022,山东,10441,山东中医药大学,医学,中药学类,中药资源与开发（地方专项计划）,500,148861,物/化/生(3选1),济南市,普通类一段,https://www.gaokao.cn/school/1142/provinceline
2022,山东,10441,山东中医药大学,管理学,管理科学与工程类,信息管理与信息系统,499,151296,物理必选,济南市,普通类一段,https://www.gaokao.cn/school/1142/provinceline
2022,山东,10441,山东中医药大学,管理学,工商管理类,市场营销,498,154504,不限,济南市,普通类一段,https://www.gaokao.cn/school/1142/provinceline
2022,山东,10441,山东中医药大学,管理学,工商管理类,市场营销（地方专项计划）,498,155135,不限,济南市,普通类一段,https://www.gaokao.cn/school/1142/provinceline
2022,山东,10441,山东中医药大学,管理学,管理科学与工程类,信息管理与信息系统（地方专项计划）,498,154934,物理必选,济南市,普通类一段,https://www.gaokao.cn/school/1142/provinceline
2022,山东,10441,山东中医药大学,医学,中药学类,中草药栽培与鉴定（地方专项计划）,496,159610,物/化/生(3选1),济南市,普通类一段,https://www.gaokao.cn/school/1142/provinceline
2022,山东,10441,山东中医药大学,工学,计算机类,计算机科学与技术（校企合作，与山东浪潮优派科技教育合作）,490,172735,物理必选,济南市,普通类一段,https://www.gaokao.cn/school/1142/provinceline
2022,山东,10441,山东中医药大学,工学,计算机类,数据科学与大数据技术（校企合作，与山东浪潮优派科技教育合作）,488,177239,物理必选,济南市,普通类一段,https://www.gaokao.cn/school/1142/provinceline
2022,山东,10441,山东中医药大学,医学,医学技术类,眼视光学（中外合作办学）（中外合作办学）,483,190330,物/化/生(3选1),济南市,普通类一段,https://www.gaokao.cn/school/1142/provinceline
2022,山东,10441,山东中医药大学,医学,中医学类,中医学（5+3一体化）,573,33941,物/化/生(3选1),济南市,普通类一段,https://www.gaokao.cn/school/1142/provinceline
2022,山东,10441,山东中医药大学,医学,中医学类,中医学（5+3一体化，针推方向）,568,39067,物/化/生(3选1),济南市,普通类一段,https://www.gaokao.cn/school/1142/provinceline
2022,山东,10441,山东中医药大学,医学,中医学类,中医学（5+3一体化，儿科方向）,565,41676,物/化/生(3选1),济南市,普通类一段,https://www.gaokao.cn/school/1142/provinceline
2022,山东,10441,山东中医药大学,医学,中医学类,中医学,554,54161,物/化/生(3选1),济南市,普通类一段,https://www.gaokao.cn/school/1142/provinceline
2022,山东,10441,山东中医药大学,医学,中医学类,中医学（地方专项计划）,550,59452,物/化/生(3选1),济南市,普通类一段,https://www.gaokao.cn/school/1142/provinceline
2022,山东,10441,山东中医药大学,医学,中医学类,中医骨伤科学,548,61555,物/化/生(3选1),济南市,普通类一段,https://www.gaokao.cn/school/1142/provinceline
2022,山东,10441,山东中医药大学,医学,临床医学类,临床医学（地方专项计划）,547,63520,物理、化学(2科必选),济南市,普通类一段,https://www.gaokao.cn/school/1142/provinceline
2022,山东,10441,山东中医药大学,医学,临床医学类,临床医学,541,71689,物理、化学(2科必选),济南市,普通类一段,https://www.gaokao.cn/school/1142/provinceline
2022,山东,10441,山东中医药大学,医学,临床医学类,眼视光医学,539,74753,物理、生物(2科必选),济南市,普通类一段,https://www.gaokao.cn/school/1142/provinceline
2022,山东,10441,山东中医药大学,医学,临床医学类,眼视光医学（地方专项计划）,539,75275,物理、生物(2科必选),济南市,普通类一段,https://www.gaokao.cn/school/1142/provinceline
2022,山东,10441,山东中医药大学,医学,中西医结合类,中西医临床医学,535,80836,物/化/生(3选1),济南市,普通类一段,https://www.gaokao.cn/school/1142/provinceline
2022,山东,10441,山东中医药大学,医学,中西医结合类,中西医临床医学（地方专项计划）,534,82358,物/化/生(3选1),济南市,普通类一段,https://www.gaokao.cn/school/1142/provinceline
2022,山东,10441,山东中医药大学,医学,中医学类,针灸推拿学,532,86173,物/化/生(3选1),济南市,普通类一段,https://www.gaokao.cn/school/1142/provinceline
2022,山东,10441,山东中医药大学,医学,中医学类,针灸推拿学（地方专项计划）,529,91671,物/化/生(3选1),济南市,普通类一段,https://www.gaokao.cn/school/1142/provinceline
2022,山东,10441,山东中医药大学,医学,中医学类,中医康复学,525,98258,物/化/生(3选1),济南市,普通类一段,https://www.gaokao.cn/school/1142/provinceline
2022,山东,10441,山东中医药大学,医学,医学技术类,眼视光学,523,101798,物/化/生(3选1),济南市,普通类一段,https://www.gaokao.cn/school/1142/provinceline
2022,山东,10441,山东中医药大学,法学,法学类,法学,518,111948,不限,济南市,普通类一段,https://www.gaokao.cn/school/1142/provinceline
2022,山东,10441,山东中医药大学,医学,中药学类,中药学,518,112138,物/化/生(3选1),济南市,普通类一段,https://www.gaokao.cn/school/1142/provinceline
2022,山东,10441,山东中医药大学,医学,药学类,药学,517,112829,物/化/生(3选1),济南市,普通类一段,https://www.gaokao.cn/school/1142/provinceline
2022,山东,10441,山东中医药大学,医学,中医学类,中医养生学,517,114156,物/化/生(3选1),济南市,普通类一段,https://www.gaokao.cn/school/1142/provinceline
2022,山东,10441,山东中医药大学,医学,药学类,药学（地方专项计划）,517,112899,物/化/生(3选1),济南市,普通类一段,https://www.gaokao.cn/school/1142/provinceline
2022,山东,10441,山东中医药大学,医学,中药学类,中药学（地方专项计划）,517,112965,物/化/生(3选1),济南市,普通类一段,https://www.gaokao.cn/school/1142/provinceline
2022,山东,10441,山东中医药大学,医学,中医学类,中医养生学（地方专项计划）,517,114321,物/化/生(3选1),济南市,普通类一段,https://www.gaokao.cn/school/1142/provinceline
2022,山东,10441,山东中医药大学,理学,心理学类,应用心理学,514,120353,不限,济南市,普通类一段,https://www.gaokao.cn/school/1142/provinceline
2022,山东,10441,山东中医药大学,理学,心理学类,应用心理学（地方专项计划）,514,119960,不限,济南市,普通类一段,https://www.gaokao.cn/school/1142/provinceline
2022,山东,10441,山东中医药大学,医学,医学技术类,康复治疗学,513,121378,物/化/生(3选1),济南市,普通类一段,https://www.gaokao.cn/school/1142/provinceline
2022,山东,10441,山东中医药大学,文学,外国语言文学类,英语,512,124149,不限,济南市,普通类一段,https://www.gaokao.cn/school/1142/provinceline
2022,山东,10441,山东中医药大学,医学,医学技术类,康复治疗学（地方专项计划）,512,124606,物/化/生(3选1),济南市,普通类一段,https://www.gaokao.cn/school/1142/provinceline
2022,山东,10441,山东中医药大学,医学,药学类,药物制剂,511,125128,物/化/生(3选1),济南市,普通类一段,https://www.gaokao.cn/school/1142/provinceline
2022,山东,10441,山东中医药大学,工学,化工与制药类,制药工程（地方专项计划）,510,128300,物/化/生(3选1),济南市,普通类一段,https://www.gaokao.cn/school/1142/provinceline
2022,山东,10441,山东中医药大学,工学,生物医学工程类,生物医学工程（地方专项计划）,508,132882,物/化/生(3选1),济南市,普通类一段,https://www.gaokao.cn/school/1142/provinceline
2022,山东,10441,山东中医药大学,教育学,体育学类,运动康复（地方专项计划）,507,134841,不限,济南市,普通类一段,https://www.gaokao.cn/school/1142/provinceline
2022,山东,10441,山东中医药大学,医学,中药学类,中药资源与开发,506,135710,物/化/生(3选1),济南市,普通类一段,https://www.gaokao.cn/school/1142/provinceline
2022,山东,10441,山东中医药大学,管理学,公共管理类,公共事业管理（地方专项计划）,506,137221,不限,济南市,普通类一段,https://www.gaokao.cn/school/1142/provinceline
2022,山东,10441,山东中医药大学,管理学,公共管理类,公共事业管理,505,139249,不限,济南市,普通类一段,https://www.gaokao.cn/school/1142/provinceline
2022,山东,10441,山东中医药大学,工学,化工与制药类,制药工程,504,141039,物/化/生(3选1),济南市,普通类一段,https://www.gaokao.cn/school/1142/provinceline
2022,山东,10441,山东中医药大学,管理学,公共管理类,劳动与社会保障（地方专项计划）,504,141205,不限,济南市,普通类一段,https://www.gaokao.cn/school/1142/provinceline
2022,山东,10441,山东中医药大学,医学,公共卫生与预防医学类,食品卫生与营养学,503,142043,物/化/生(3选1),济南市,普通类一段,https://www.gaokao.cn/school/1142/provinceline
2022,山东,10441,山东中医药大学,医学,护理学类,护理学,503,142186,不限,济南市,普通类一段,https://www.gaokao.cn/school/1142/provinceline
2022,山东,10441,山东中医药大学,医学,护理学类,护理学（地方专项计划）,503,142911,不限,济南市,普通类一段,https://www.gaokao.cn/school/1142/provinceline
2022,山东,10441,山东中医药大学,医学,医学技术类,智能医学工程,503,142253,物理必选,济南市,普通类一段,https://www.gaokao.cn/school/1142/provinceline
2022,山东,10441,山东中医药大学,医学,中药学类,中草药栽培与鉴定,502,145731,物/化/生(3选1),济南市,普通类一段,https://www.gaokao.cn/school/1142/provinceline
2022,山东,10441,山东中医药大学,教育学,体育学类,运动康复,502,144428,不限,济南市,普通类一段,https://www.gaokao.cn/school/1142/provinceline
